Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
C-36268,Kera Geiser,M,49,1386.67,1.0,Commercial associate,Laborers,Semi-Urban,33439.27,231.95,N,N,4.0,701.38,0,Urban,805,1386.67,1,Urban,1,38749.7,18109.07
C-42578,Lorinda Zayac,M,63,3848.22,1.0,Working,Accountants,Semi-Urban,74184.85,633.89,N,Y,1.0,697.01,0,Semi-Urban,53,3848.22,1,Semi-Urban,0,91600.11,66988.41
C-77,Enola Joy,M,18,1874.23,1.0,Commercial associate,Sales staff,Rural,109928.33,367.45,N,Y,2.0,708.13,0,Urban,949,1874.23,2,Urban,1,153693.73,75524.61
C-28544,Walter Dao,F,39,2223.085,1.0,Commercial associate,Managers,Urban,205097.8,586.01,N,Y,3.0,596.08,0,Urban,348,2223.81,4,Urban,1,227273.72,0.0
C-36076,Marietta Remo,M,49,1318.47,1.0,Working,Sales staff,Semi-Urban,42291.55,476.43,N,Y,1.0,768.68,0,Urban,779,1318.47,3,Urban,1,62285.07,66416.26
C-2007,Mickey Au,M,46,1920.3,1.0,Working,Security staff,Semi-Urban,27860.11,238.81,N,Y,1.0,663.51,0,Rural,957,1920.3,2,Rural,1,38653.12,29377.89
C-17829,Lucas Strobel,F,63,1835.11,1.0,Working,Cleaning staff,Semi-Urban,42382.65,158.96,N,Y,2.0,756.75,0,Semi-Urban,902,1835.11,1,Semi-Urban,1,75723.62,35820.9
C-22503,Sebastian Conard,M,19,1626.99,1.0,Working,Sales staff,Semi-Urban,107892.3,367.17,N,N,2.0,845.82,0,Urban,511,1626.99,3,Urban,1,185622.65,92443.13
C-31547,Benton Brawner,F,19,1007.53,1.0,Working,Laborers,Rural,41968.42,204.4,N,Y,2.0,825.41,0,Rural,362,1007.53,4,Rural,1,49817.59,19348.38
C-989,Alla Dry,F,60,2738.89,1.0,Pensioner,Laborers,Semi-Urban,49829.8,259.94,N,Y,1.0,700.43,0,Semi-Urban,694,2738.89,1,Semi-Urban,1,71068.78,0.0
C-40958,Meghann Ver,F,52,1614.43,1.0,Working,Laborers,Semi-Urban,31886.2,177.61,N,N,3.0,662.25,0,Rural,941,1614.43,1,Rural,1,51859.26,52180.54
C-45614,Grady Devaney,M,65,2236.03,1.0,Pensioner,Laborers,Rural,38095.66,257.46,N,Y,2.0,618.76,0,Rural,793,2236.03,1,Rural,0,48364.73,0.0
C-44797,Brenton Mcfarland,M,31,1862.29,1.0,Working,Laborers,Semi-Urban,101225.45,442.2,Y,Y,1.0,733.55,0,Rural,810,1862.29,4,Rural,0,163710.37,0.0
C-1949,Luciana Kinch,F,23,2781.69,1.0,Working,Sales staff,Semi-Urban,159748.24,513.55,Y,Y,1.0,806.28,0,Semi-Urban,256,2781.69,2,Semi-Urban,1,198577.26,104419.16
C-22196,Duane Barlow,F,29,3464.0,1.0,Working,Laborers,Semi-Urban,131815.69,463.53,N,Y,2.253141046651371,673.74,0,Semi-Urban,178,3464.0,1,Semi-Urban,1,248389.51,0.0
C-44013,Genoveva Saeed,M,19,3288.82,1.0,Commercial associate,Laborers,Urban,67684.85,262.16,N,Y,3.0,834.3,0,Urban,615,3288.82,4,Urban,0,75288.3,0.0
C-41776,Lavern Couture,M,36,3387.5,1.0,Commercial associate,Private service staff,Urban,90425.62,451.03,Y,Y,4.0,782.07,0,Urban,201,3387.5,1,Urban,0,171552.52,122871.01
C-3075,Dian Seaver,M,18,2319.52,1.0,Working,Managers,Semi-Urban,139225.55,768.05,Y,N,2.0,685.01,0,Semi-Urban,431,2319.52,4,Semi-Urban,1,181660.77,91032.86
C-49293,Joseph Arroyo,F,37,2111.81,1.0,Commercial associate,Core staff,Semi-Urban,16809.17,185.84,N,N,4.0,711.87,0,Urban,401,2111.81,1,Urban,0,26718.95,40046.76094173933
C-48185,Ines Hofer,M,33,3111.22,1.0,Commercial associate,Managers,Semi-Urban,36317.22,371.72,Y,Y,2.0,600.13,0,Urban,192,3111.22,1,Urban,1,40025.88,0.0
C-5836,Arielle Clepper,F,20,2688.74,1.0,Working,Laborers,Semi-Urban,140050.56,377.56,N,Y,2.0,759.07,0,Urban,992,2688.74,3,Urban,1,189420.78,0.0
C-22279,Zoraida Eshleman,F,18,2223.085,1.0,Working,Drivers,Semi-Urban,77702.4,621.58,N,Y,2.253141046651371,774.42,0,Rural,746,2223.81,4,Rural,1,126125.64,67478.43
C-26062,Azzie Valenzuela,M,44,1912.13,1.0,Working,Laborers,Semi-Urban,62421.73,377.88,N,N,2.253141046651371,694.68,0,Semi-Urban,591,1912.13,2,Semi-Urban,1,112992.8,8516.35
C-43877,Lawerence Morrisey,F,27,2256.98,1.0,Working,Core staff,Semi-Urban,46596.29,234.09,Y,Y,1.0,693.1,0,Rural,417,2256.98,3,Rural,0,81572.54,119004.66
C-29867,Gerri Zoller,F,34,1569.96,1.0,Working,Managers,Semi-Urban,96397.76,454.36,N,N,3.0,763.83,0,Semi-Urban,377,1569.96,2,Semi-Urban,1,135322.07,52226.9
C-25974,Carolann Jasper,M,57,2223.085,1.0,Working,Sales staff,Semi-Urban,74609.86,429.45,Y,Y,3.0,739.8891493203059,0,Rural,666,2223.81,4,Rural,1,102812.33,119821.3
C-41306,Alayna Pinedo,M,61,1296.69,1.0,Pensioner,Laborers,Rural,50296.28,364.03,N,Y,1.0,623.14,0,Semi-Urban,337,1296.69,3,Semi-Urban,1,83809.14,0.0
C-15033,Karoline Twigg,F,36,2155.1,1.0,Working,Sales staff,Semi-Urban,84201.08,445.22,Y,Y,2.253141046651371,748.59,0,Semi-Urban,72,2155.1,2,Semi-Urban,1,122283.65,115011.31
C-25498,Leslie Killingsworth,F,65,1814.14,1.0,Pensioner,Laborers,Rural,40195.1,208.87,N,N,2.0,690.19,0,Semi-Urban,890,1814.14,2,Semi-Urban,1,56278.52,45118.69
C-11529,Anisha Katzman,M,20,2021.57,1.0,Working,Accountants,Semi-Urban,40332.85,181.88,N,Y,2.0,750.0,0,Rural,325,2021.57,2,Rural,1,56777.98,32333.29
C-14018,Enola Piermarini,M,24,2440.81,1.0,Working,Laborers,Semi-Urban,67255.31,456.94,N,N,1.0,731.11,0,Urban,980,2440.81,3,Urban,1,82646.11,0.0
C-7891,Trinidad Cheeks,F,61,1433.13,1.0,Working,Sales staff,Rural,26875.46,127.87,N,N,2.253141046651371,868.96,0,Semi-Urban,146,1433.13,2,Semi-Urban,1,34223.76,31119.87
C-7890,Gay Hipps,M,33,3074.18,1.0,Working,Medicine staff,Semi-Urban,43111.05,360.78,N,N,1.0,752.19,0,Rural,261,3074.18,3,Rural,1,59969.35,73600.25
C-17456,Selena Boyce,F,26,2426.09,1.0,Working,Laborers,Urban,14028.13,178.74,N,Y,3.0,856.39,0,Urban,253,2426.09,4,Urban,1,25521.61,153376.06
C-10224,Su Malatesta,M,40,2926.4,1.0,Commercial associate,High skill tech staff,Semi-Urban,80447.85,405.03,Y,Y,4.0,767.41,0,Rural,933,2926.4,2,Rural,1,137557.98,17835.38
C-45814,Lesli Clubb,F,28,1710.79,1.0,Working,Security staff,Rural,34577.63,128.38,N,Y,1.0,712.4,0,Semi-Urban,228,1710.79,2,Semi-Urban,1,47703.82,-999.0
C-19650,Sachiko Ballenger,M,65,2200.84,1.0,Pensioner,Laborers,Rural,41384.26,282.42,N,Y,1.0,780.73,0,Rural,495,2200.84,1,Rural,1,69989.02,128212.28
C-37812,Jong Furlong,M,57,1231.73,1.0,Working,Managers,Semi-Urban,92000.31,412.96,N,Y,2.0,682.45,0,Rural,658,1231.73,3,Rural,1,138015.05,30454.76
C-5041,Janel Alsup,F,49,2465.49,1.0,Commercial associate,High skill tech staff,Urban,40630.73,191.27,N,Y,3.0,655.22,0,Rural,913,2465.49,4,Rural,1,63736.05,0.0
C-6453,Darlena Corum,M,18,1062.92,1.0,Working,Laborers,Semi-Urban,23780.51,285.82,Y,Y,3.0,759.12,0,Semi-Urban,510,1062.92,3,Semi-Urban,1,30904.37,-999.0
C-32534,Guy Heldt,M,53,2949.83,1.0,Commercial associate,Laborers,Semi-Urban,170949.71,668.1,N,Y,2.0,796.72,0,Urban,834,2949.83,3,Urban,1,277949.32,0.0
C-44981,Deanna Faunce,M,26,1523.96,1.0,Working,Laborers,Rural,48113.29,248.49,Y,N,2.0,784.5,0,Semi-Urban,143,1523.96,4,Semi-Urban,0,58554.6,63376.82
C-43086,Blossom Tallmadge,M,50,2094.07,1.0,Commercial associate,Core staff,Semi-Urban,52299.75,307.38,Y,Y,4.0,739.8891493203059,0,Semi-Urban,745,2094.07,4,Semi-Urban,1,60858.74,-999.0
C-10405,Jeanice Daugherty,M,23,1860.2,1.0,State servant,Core staff,Semi-Urban,74501.08,409.42,Y,N,2.0,800.38,0,Semi-Urban,798,1860.2,3,Semi-Urban,1,115443.55,79490.36
C-13354,Britteny Emmons,M,26,1848.67,1.0,Working,High skill tech staff,Semi-Urban,90538.31,465.22,Y,Y,1.0,737.62,0,Semi-Urban,311,1848.67,4,Semi-Urban,1,171832.14,35279.6
C-23663,Leeanna Calender,M,54,2223.085,1.0,State servant,Core staff,Rural,47913.24,530.26,N,Y,1.0,842.63,0,Semi-Urban,264,2223.81,3,Semi-Urban,1,70476.12,0.0
C-19144,Necole Dantonio,F,59,2471.81,1.0,Working,Accountants,Urban,97097.53,298.89,N,N,1.0,646.99,0,Semi-Urban,245,2471.81,3,Semi-Urban,1,125903.0,0.0
C-14531,Adell Covert,F,46,2223.085,1.0,Working,High skill tech staff,Semi-Urban,113557.65,329.67,N,Y,2.0,781.95,0,Rural,881,2223.81,3,Rural,1,179867.32,64760.54
C-32093,Luetta Whittier,M,29,1347.15,1.0,Commercial associate,Accountants,Rural,122576.51,381.08,N,N,3.0,848.81,0,Rural,542,1347.15,4,Rural,1,194210.29,88181.63
C-10761,Humberto Arent,M,44,2544.22,1.0,Working,Cooking staff,Rural,33199.79,176.87,N,Y,1.0,643.27,0,Semi-Urban,274,2544.22,1,Semi-Urban,1,59519.9,0.0
C-29804,Torri Pavlik,F,18,1891.47,1.0,Commercial associate,Managers,Semi-Urban,50399.43,237.39,Y,N,3.0,849.09,0,Semi-Urban,410,1891.47,2,Semi-Urban,1,58660.97,96668.53973195388
C-44599,Lawerence Pulido,M,24,3698.94,1.0,Commercial associate,Laborers,Urban,54714.01,279.47,N,Y,2.0,722.07,0,Urban,866,3698.94,2,Urban,0,70322.87,23073.75
C-46570,Miguelina Kinch,M,18,1312.02,1.0,Working,Sales staff,Rural,35436.87,181.51,N,N,1.0,725.21,0,Rural,850,1312.02,1,Rural,0,41221.78,0.0
C-27419,Lakiesha Shoaf,M,49,1887.41,1.0,Commercial associate,High skill tech staff,Semi-Urban,92515.06,469.31,N,Y,2.0,760.13,0,Rural,119,1887.41,2,Rural,1,170799.37,0.0
C-33400,Glenda Pendelton,M,62,3310.26,1.0,Commercial associate,Managers,Rural,117575.51,549.15,Y,N,3.0,657.82,0,Rural,140,3310.26,1,Rural,1,162129.17,126256.78
C-11919,Frederica Edick,F,46,2223.085,1.0,Working,Laborers,Semi-Urban,171479.65,452.78,N,Y,2.0,708.09,0,Urban,992,2223.81,3,Urban,1,263772.16,48135.66
C-31464,Glendora Bulfer,F,35,1410.86,1.0,Commercial associate,Sales staff,Rural,32962.5,184.73,N,N,3.0,638.77,0,Rural,638,1410.86,4,Rural,1,38328.17,0.0
C-44858,Marietta Hock,F,18,1659.45,1.0,Working,Laborers,Rural,165345.18,462.5,N,N,2.0,672.65,0,Semi-Urban,629,1659.45,4,Semi-Urban,0,196027.53,151463.53
C-41504,Jong Carn,F,55,1644.95,1.0,Working,Laborers,Semi-Urban,101801.7,331.43,N,Y,2.0,716.14,0,Rural,580,1644.95,1,Rural,0,121077.65,0.0
C-110,Ranee Lover,F,18,2223.085,1.0,Commercial associate,Accountants,Rural,180366.83,592.33,N,N,4.0,694.42,0,Urban,565,2223.81,3,Urban,1,226334.13,0.0
C-8975,Frederica Fitting,M,20,2111.89,1.0,Working,Managers,Semi-Urban,25290.24,121.45,Y,Y,2.0,789.72,0,Urban,546,2111.89,2,Urban,1,29148.87,33478.84
C-47974,Sherie Castello,F,55,2833.59,1.0,Commercial associate,Private service staff,Rural,112249.34,608.81,N,N,2.0,756.93,0,Urban,989,2833.59,4,Urban,0,147784.71,16117.06
C-48512,Azzie Kennard,F,18,3168.36,1.0,Working,Laborers,Semi-Urban,19603.48,161.45,N,Y,2.0,818.58,0,Semi-Urban,600,3168.36,4,Semi-Urban,0,33026.63,87854.17
C-11148,Gracie Borges,F,51,2157.53,1.0,State servant,Managers,Semi-Urban,47826.91,238.37,Y,Y,3.0,829.27,0,Semi-Urban,365,2157.53,3,Semi-Urban,1,71152.68,26640.86
C-7247,Guy Isenhour,F,61,1374.86,1.0,Pensioner,Laborers,Semi-Urban,65222.57,265.73,Y,Y,2.0,728.16,0,Urban,606,2223.81,3,Urban,0,115789.29,21279.34
C-30781,Kerri Yager,F,59,2252.81,1.0,Working,Managers,Semi-Urban,81183.19,333.96,N,Y,2.0,659.68,0,Urban,736,2252.81,1,Urban,1,146617.15,91812.82
C-45188,Frances Hemmings,M,18,2233.29,1.0,Working,Core staff,Semi-Urban,49883.64,255.19,N,N,2.0,670.5,0,Urban,291,2233.29,1,Urban,1,70745.03,12698.99
C-12971,Carmina Reeser,M,23,1191.8,1.0,Working,Laborers,Rural,116783.55,430.89,N,N,2.0,694.95,0,Rural,67,1191.8,2,Rural,1,138760.32,30708.09
C-13251,Princess Judd,F,64,2117.13,1.0,Pensioner,Laborers,Rural,20204.26,137.76,N,N,1.0,796.23,0,Rural,417,2117.13,3,Rural,1,23779.38,32923.77
C-38231,Armida Simmers,F,56,1756.28,1.0,Commercial associate,Core staff,Semi-Urban,18141.42,50.26,N,N,2.0,635.11,0,Semi-Urban,752,1756.28,3,Semi-Urban,1,32550.81,0.0
C-28925,Brian Donadio,F,62,2223.085,1.0,Commercial associate,Sales staff,Semi-Urban,36790.45,196.09,Y,Y,2.0,743.55,0,Semi-Urban,37,2223.81,2,Semi-Urban,1,59834.33,136102.6
C-27374,Arielle Lablanc,M,18,1659.97,1.0,State servant,Core staff,Rural,47243.21,200.22,N,Y,2.253141046651371,759.44,0,Urban,475,1659.97,2,Urban,1,88155.39,26451.55
C-14447,Frederick Jasper,F,43,2223.085,1.0,State servant,HR staff,Semi-Urban,194432.28,691.86,N,Y,2.253141046651371,850.61,0,Semi-Urban,798,2223.81,3,Semi-Urban,1,302983.47,56974.39
C-31850,Florance Scull,F,48,1415.08,1.0,Working,Managers,Semi-Urban,35268.73,390.13,Y,Y,2.0,662.93,0,Rural,887,1415.08,1,Rural,1,52232.9,13017.74
C-5651,Vera Roehrig,M,24,646.2,1.0,Working,Laborers,Semi-Urban,20027.29,98.0,N,Y,1.0,751.73,0,Urban,523,646.2,3,Urban,1,23010.83,126755.56
C-47174,Franklin Norling,M,18,2642.52,1.0,Commercial associate,Sales staff,Semi-Urban,48667.68,346.25,N,Y,2.0,767.89,0,Urban,85,2642.52,2,Urban,0,80309.89,26654.58
C-13043,Bernadine Koss,M,61,2223.085,1.0,Working,Laborers,Semi-Urban,74676.35,411.93,N,N,1.0,747.44,0,Urban,566,2223.81,4,Urban,1,124055.16,0.0
C-40973,Pauletta Shoaf,F,52,2052.53,1.0,Commercial associate,Core staff,Semi-Urban,81580.56,381.88,N,N,2.0,672.81,0,Urban,834,2052.53,3,Urban,1,142935.08,65199.24
C-6364,Greta Glasgow,F,61,2223.085,1.0,Pensioner,Laborers,Semi-Urban,31522.09,130.13,N,Y,2.0,728.34,0,Rural,362,2223.81,4,Rural,1,38118.85,31388.83
C-33614,Lenita Berger,F,18,3386.76,1.0,Commercial associate,Laborers,Urban,169007.41,711.08,N,Y,2.0,619.7,0,Rural,534,3386.76,2,Rural,1,283324.88,0.0
C-39360,Kristen Neisler,M,23,1717.39,1.0,Working,Core staff,Semi-Urban,35539.44,218.45,N,Y,2.0,738.91,0,Urban,741,1717.39,2,Urban,1,43806.98,41712.92
C-48716,Evelina Backus,F,18,2410.39,1.0,Commercial associate,Laborers,Semi-Urban,25495.45,274.97,Y,Y,4.0,712.12,0,Semi-Urban,788,2410.39,2,Semi-Urban,1,44857.42,135339.14
C-35298,Steve Katzman,M,63,2209.46,1.0,Pensioner,Laborers,Semi-Urban,46182.94,283.02,N,Y,1.0,659.17,0,Rural,927,2209.46,4,Rural,1,55120.64,26887.12
C-27641,Joanna Ponder,M,19,2434.18,1.0,Working,Drivers,Semi-Urban,44841.19,314.98,N,Y,2.253141046651371,705.98,0,Urban,590,2434.18,3,Urban,1,77389.06,94192.66
C-8958,Hallie Torrence,M,63,694.22,1.0,Working,Drivers,Semi-Urban,25059.44,160.47,N,N,1.0,629.13,0,Semi-Urban,531,694.22,4,Semi-Urban,0,43500.97,0.0
C-29479,Brendan Racey,M,22,2093.21,1.0,Commercial associate,Core staff,Semi-Urban,59589.89,315.7,N,Y,2.253141046651371,768.98,0,Rural,860,2093.21,3,Rural,1,81468.57,975.7465054290642
C-515,Herma Waller,M,33,2800.72,1.0,Commercial associate,Accountants,Semi-Urban,193341.63,605.09,N,N,1.0,796.46,0,Semi-Urban,910,2800.72,4,Semi-Urban,1,297977.11,26089.66
C-31710,Vaughn Handley,F,18,2190.64,1.0,Working,Laborers,Semi-Urban,61824.71,346.76,N,Y,2.0,723.28,0,Semi-Urban,847,2190.64,1,Semi-Urban,1,74280.12,150967.58
C-3649,Princess Cane,F,18,2223.085,1.0,Working,Laborers,Semi-Urban,144911.79,431.36,N,Y,4.0,673.69,0,Urban,575,2223.81,4,Urban,1,238623.85,0.0
C-21212,Selena Primer,M,22,1439.28,1.0,Working,Core staff,Semi-Urban,10693.29,76.64,N,Y,3.0,674.06,0,Urban,397,2223.81,1,Urban,1,12572.29,8639.49
C-46099,Margarito Westmoreland,F,64,2678.19,1.0,Working,Sales staff,Urban,127067.19,748.96,N,Y,4.0,662.64,0,Rural,165,2678.19,3,Rural,0,190950.12,53641.2
C-48302,Nova Shear,M,51,1362.36,1.0,Working,Laborers,Semi-Urban,25371.54,135.95,Y,Y,2.0,660.81,0,Urban,975,1362.36,1,Urban,1,30268.22,13483.12
C-24384,Alan Brasch,M,20,2223.085,1.0,State servant,Core staff,Semi-Urban,13291.52,156.54,Y,N,3.0,820.07,0,Urban,970,2223.81,1,Urban,1,15666.44,51594.75
C-15702,Edna Wurtz,M,64,2223.085,1.0,Pensioner,Laborers,Rural,35110.65,247.64,N,Y,1.0,760.75,0,Urban,99,2223.81,1,Urban,1,66593.89,77384.63
C-25824,Jocelyn Perryman,F,18,2179.72,1.0,Commercial associate,Laborers,Semi-Urban,76630.28,371.29,N,Y,2.0,682.46,0,Urban,548,2179.72,1,Urban,1,144799.12,28504.5
C-18037,Teri Watrous,F,38,2223.085,1.0,Working,Core staff,Semi-Urban,19261.6,91.74,N,N,1.0,738.89,0,Semi-Urban,455,2223.81,4,Semi-Urban,1,24277.63,69308.39
C-5766,Willis Neihoff,M,32,2223.085,1.0,Commercial associate,Drivers,Semi-Urban,71726.79,393.85,Y,Y,3.0,715.15,0,Semi-Urban,737,2223.81,2,Semi-Urban,1,80881.44,112257.46
C-13585,Rosetta Resto,F,41,1684.64,1.0,Commercial associate,Sales staff,Urban,110549.47,383.91,N,Y,2.253141046651371,809.16,0,Urban,404,1684.64,2,Urban,1,157443.19,15511.84
C-35098,Mechelle Coggin,M,18,1987.02,1.0,Working,Drivers,Rural,43853.07,222.22,Y,Y,3.0,719.82,0,Urban,852,1987.02,1,Urban,1,67353.99,0.0
C-31190,Dusty Huddle,F,18,2671.8,1.0,Working,Laborers,Semi-Urban,42628.09,252.07,N,Y,2.0,739.8891493203059,0,Urban,878,2671.8,3,Urban,1,60531.95,71012.9
C-36437,Guy Morgenstern,M,31,3857.58,1.0,Working,Sales staff,Rural,99011.98,452.51,Y,N,2.0,671.56,0,Semi-Urban,759,3857.58,1,Semi-Urban,1,137348.94,26015.81
C-16749,Verna Elling,M,63,1052.28,1.0,Pensioner,Laborers,Semi-Urban,18976.71,189.22,Y,Y,2.0,782.96,0,Urban,785,1052.28,1,Urban,0,22549.26,27724.36
C-35348,Karri Furness,M,40,2302.24,1.0,Working,Sales staff,Semi-Urban,22159.77,230.76,N,N,3.0,701.96,0,Semi-Urban,133,2302.24,2,Semi-Urban,1,41094.23,104624.14
C-24021,Mara Emery,F,51,2223.085,1.0,Working,Laborers,Semi-Urban,94683.87,790.6,Y,Y,2.0,710.09,0,Urban,906,2223.81,2,Urban,1,169437.88,46035.83
C-4409,Lesia Falgoust,M,61,1958.59,1.0,Working,Laborers,Semi-Urban,40024.32,196.78,N,N,3.0,681.73,0,Rural,504,1958.59,1,Rural,1,61161.37,0.0
C-42917,Carmina Ohair,F,18,1551.5,1.0,Commercial associate,Sales staff,Semi-Urban,39528.26,193.24,N,Y,1.0,661.43,0,Rural,913,1551.5,4,Rural,0,65724.97,0.0
C-9241,Alva Dunker,F,35,1448.54,1.0,Working,Laborers,Semi-Urban,34655.45,236.4,N,Y,2.0,810.19,0,Urban,458,1448.54,1,Urban,1,61457.54,105136.86
C-10230,Lorean Freese,M,50,1366.69,1.0,Working,Laborers,Semi-Urban,160960.21,517.44,Y,Y,3.0,685.5,0,Urban,115,1366.69,3,Urban,1,203078.89,143710.83
C-15148,Masako Munsterman,M,52,1508.7,1.0,Commercial associate,Sales staff,Semi-Urban,65765.47,329.82,N,N,2.0,682.75,0,Semi-Urban,484,1508.7,1,Semi-Urban,1,103059.23,0.0
C-48020,Roslyn Zamorano,F,59,3132.31,1.0,Commercial associate,Sales staff,Rural,127111.38,663.43,N,Y,2.0,840.14,0,Urban,326,3132.31,3,Urban,1,178729.12,42089.38
C-42473,Odessa Paolucci,F,52,2972.72,1.0,Commercial associate,Laborers,Semi-Urban,110898.67,400.66,Y,Y,1.0,685.55,0,Semi-Urban,298,2972.72,1,Semi-Urban,0,178804.98,33791.95
C-44238,Lida Wrinkle,M,55,2263.39,1.0,Working,Sales staff,Semi-Urban,24233.95,157.66,N,N,2.0,869.73,0,Urban,333,2263.39,3,Urban,1,30817.16,98125.86
C-6088,Lavern Lemus,M,26,2223.085,1.0,State servant,Cooking staff,Semi-Urban,13766.72,140.01,Y,Y,2.0,681.09,0,Urban,172,2223.81,2,Urban,1,22187.95,18519.91
C-847,Marvella Digennaro,M,18,3629.23,1.0,State servant,Core staff,Semi-Urban,85501.61,231.64,N,N,2.0,689.68,0,Urban,857,3629.23,3,Urban,1,137699.67,7857.13
C-8358,Danica Ates,M,59,3962.53,1.0,Working,Managers,Urban,122657.33,602.62,Y,Y,2.0,783.75,0,Rural,538,3962.53,3,Rural,1,204194.26,0.0
C-5266,Melinda Deyoe,F,42,1245.66,1.0,Working,Laborers,Semi-Urban,12087.89,153.92,Y,Y,1.0,798.07,0,Rural,666,1245.66,4,Rural,1,16555.08,71904.42
C-48110,Mervin Mast,F,27,1699.64,1.0,Working,Laborers,Semi-Urban,103397.38,340.92,Y,N,3.0,781.34,0,Semi-Urban,425,1699.64,2,Semi-Urban,1,155640.18,124157.59
C-22585,Elna Ipock,F,23,2913.59,1.0,Working,Sales staff,Semi-Urban,154294.54,456.12,Y,N,3.0,823.12,0,Rural,560,2913.59,1,Rural,1,260531.25,142621.0
C-10625,Anisha Eisele,F,18,3325.48,1.0,Working,Laborers,Semi-Urban,174788.1,622.26,Y,Y,4.0,708.59,0,Rural,304,3325.48,3,Rural,1,289645.14,0.0
C-3481,Cecile Hyppolite,F,48,3914.7,1.0,Commercial associate,Accountants,Urban,178867.86,518.33,N,Y,2.0,718.04,0,Semi-Urban,392,3914.7,1,Semi-Urban,1,313049.99,149877.62
C-33132,Glenda Tarr,F,59,3200.31,1.0,Working,Sales staff,Semi-Urban,95872.56,413.42,N,N,4.0,740.12,0,Urban,342,3200.31,1,Urban,1,106881.07,29401.68
C-43768,Evelyne Stonecipher,F,54,2507.42,1.0,Working,Laborers,Semi-Urban,122968.23,603.01,N,Y,2.0,620.61,0,Semi-Urban,740,2507.42,2,Semi-Urban,1,166832.22,0.0
C-48256,Sade Lawry,F,55,1175.94,1.0,Working,Sales staff,Semi-Urban,38909.19,321.52,Y,Y,1.0,813.61,0,Semi-Urban,15,1175.94,3,Semi-Urban,0,51879.7,46316.56
C-23851,Kyung Kwiecien,M,18,2223.085,1.0,State servant,Core staff,Urban,42002.4,433.03,N,N,1.0,664.2,0,Rural,946,2223.81,1,Rural,1,71060.31,50335.36
C-14407,Charlesetta Tallmadge,M,54,2125.43,1.0,Commercial associate,Laborers,Rural,129168.49,762.31,N,Y,2.0,779.12,0,Urban,253,2125.43,4,Urban,1,190761.65,15545.67
C-16968,Serafina Everts,F,35,2524.74,1.0,Commercial associate,Managers,Semi-Urban,61755.42,341.83,N,Y,2.0,806.47,0,Semi-Urban,403,2524.74,3,Semi-Urban,1,93181.28,33182.3
C-4193,Elden Watrous,M,29,1019.73,1.0,Working,Core staff,Semi-Urban,93265.42,340.27,N,Y,2.0,759.28,0,Rural,654,1019.73,3,Rural,1,119258.58,37113.96
C-17838,Riley Mcpherson,M,59,2223.085,1.0,Working,Laborers,Rural,77439.01,477.22,Y,Y,3.0,812.86,0,Urban,291,2223.81,1,Urban,1,85475.3,61566.99
C-32675,Eliz Wynter,F,61,2322.9,1.0,State servant,Core staff,Semi-Urban,82564.64,627.37,N,Y,2.0,861.47,0,Semi-Urban,910,2322.9,4,Semi-Urban,1,97456.49,83328.04
C-18278,Burt Rothe,F,59,2223.085,1.0,Commercial associate,Laborers,Semi-Urban,76958.74,299.12,N,Y,2.0,739.8891493203059,0,Semi-Urban,956,2223.81,2,Semi-Urban,1,121463.77,55629.29283126033
C-22945,Cecille Braithwaite,F,60,2272.92,1.0,Commercial associate,Laborers,Semi-Urban,51690.59,125.64,Y,N,3.0,733.62,0,Semi-Urban,622,2272.92,3,Semi-Urban,1,68703.54,48673.32
C-12011,Gracie Troyer,F,19,1414.26,1.0,State servant,Core staff,Semi-Urban,119040.05,362.82,N,N,2.0,674.46,0,Semi-Urban,429,1414.26,1,Semi-Urban,1,156219.15,0.0
C-40730,Aleta Scalf,M,33,2731.31,1.0,Working,Laborers,Semi-Urban,74167.78,370.02,Y,Y,2.0,785.03,0,Rural,561,2731.31,3,Rural,1,117586.49,34762.66
C-28668,Keva Goetsch,F,29,2584.91,1.0,Working,Laborers,Semi-Urban,126097.82,369.67,Y,N,2.0,802.93,0,Semi-Urban,242,2584.91,4,Semi-Urban,1,227156.98,34248.32
C-28089,Lavern Densmore,M,57,2050.14,1.0,Working,Core staff,Semi-Urban,101721.31,503.58,N,N,3.0,790.95,0,Urban,857,2050.14,3,Urban,1,181778.27,121141.12
C-41011,Casimira Beckmann,F,50,2907.78,1.0,Commercial associate,Sales staff,Urban,49660.94,547.5,Y,Y,3.0,720.79,0,Urban,750,2907.78,2,Urban,1,64262.73,14645.64
C-40123,Donald Jiggetts,M,33,1745.72,1.0,Working,Laborers,Semi-Urban,45664.42,320.11,N,Y,3.0,802.19,0,Rural,839,1745.72,2,Rural,1,67662.53,0.0
C-12024,Nan Hoopes,F,18,2786.62,1.0,Working,Laborers,Semi-Urban,50501.21,343.49,Y,Y,4.0,649.82,0,Urban,208,2786.62,1,Urban,1,76271.97,0.0
C-18461,Bert Chartrand,M,50,1869.09,1.0,Commercial associate,Core staff,Semi-Urban,151426.4,519.03,Y,N,4.0,647.4,0,Rural,490,1869.09,4,Rural,1,207935.07,0.0
