Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD),Loan_Approved
C-4566,Bulah Peery,F,58,1230.73,Low,Working,Core staff,Rural,91982.81,432.01,Y,N,1.0,680.34,0,Unpossessed,682,1230.73,3,Rural,1,105878.68,59788.83,1
C-49469,Roslyn Work,M,60,1882.21,Low,Working,Accountants,Semi-Urban,164214.05,542.26,N,Y,2.0,797.15,0,Unpossessed,464,1882.21,3,Urban,0,269013.93,0.0,0
C-18034,Polly Cartier,F,19,2395.91,Low,Working,Private service staff,Semi-Urban,139194.78,594.24,N,Y,1.0,765.16,0,Active,80,2395.91,1,Semi-Urban,1,167146.51,104396.08,1
C-42198,Sheron Payer,M,65,1362.82,High,Pensioner,Laborers,Semi-Urban,103350.68,296.23,N,N,1.0,797.64,0,Unpossessed,102,1362.82,4,Semi-Urban,0,195926.7,0.0,0
C-44047,Leeanne Stonecipher,M,48,2145.46,Low,Commercial associate,Cooking staff,Semi-Urban,40879.02,216.78,N,Y,2.0,674.39,0,Unpossessed,65,2145.46,3,Rural,1,73314.93,0.0,0
C-6009,Rosanne Toy,F,33,1772.35,Low,Working,Sales staff,Semi-Urban,83285.2,404.03,N,Y,3.0,659.95,1,Active,778,1772.35,1,Semi-Urban,1,134170.89,54135.38,1
C-15713,Estefana Defore,M,62,2695.86,Low,Working,High skill tech staff,Semi-Urban,80735.09,290.16,N,Y,4.0,660.77,0,Unpossessed,463,2695.86,1,Urban,1,105906.03,56514.56,1
C-25405,Aracely Aumick,M,18,1406.71,Low,Working,Laborers,Semi-Urban,48165.47,149.71,N,Y,1.0,771.32,0,Active,816,1406.71,3,Semi-Urban,1,90226.34,33715.83,1
C-35414,Maryln Fludd,M,18,1452.46,Low,Commercial associate,Laborers,Semi-Urban,46667.14,259.96,N,N,1.0,733.35,0,Unpossessed,916,1452.46,4,Semi-Urban,1,75068.5,32667.0,1
C-46185,Ines Weiler,M,26,1876.56,Low,Working,Security staff,Semi-Urban,97259.95,326.26,N,N,3.0,688.11,1,Active,256,1876.56,2,Semi-Urban,0,170406.47,0.0,0
C-4051,Loriann Acey,M,40,1749.87,Low,Working,Laborers,Rural,74054.27,335.28,N,Y,1.0,748.52,1,Unpossessed,481,1749.87,2,Rural,1,137055.01,48135.28,1
C-36706,Iliana Hagar,M,53,841.82,Low,State servant,Medicine staff,Rural,9690.5,114.79,N,Y,1.0,670.24,1,Unpossessed,394,841.82,2,Urban,1,13720.16,6298.82,1
C-7639,Santina Dudgeon,M,49,2943.79,Low,Working,Core staff,Semi-Urban,151221.58,473.29,Y,Y,3.0,715.64,0,Active,463,2943.79,1,Urban,1,272674.09,98294.03,1
C-11909,Marietta Stern,F,45,2831.63,Low,Working,High skill tech staff,Semi-Urban,21144.65,157.39,Y,Y,2.0,628.54,0,Unpossessed,24,2831.63,1,Semi-Urban,1,35296.43,0.0,0
C-3500,Illa Caines,M,51,3064.08,Low,Working,Sales staff,Semi-Urban,63474.22,467.33,N,Y,2.0,689.32,0,Active,93,3064.08,2,Semi-Urban,1,96518.45,41258.24,1
C-26869,Shawna Willman,M,21,2222.435,Low,State servant,Core staff,Rural,49702.15,232.95,N,N,1.0,616.59,0,Inactive,660,2223.25,4,Semi-Urban,1,85152.61,0.0,0
C-25460,Rebecka Davies,M,62,3369.33,High,Pensioner,Laborers,Semi-Urban,166623.08,394.7,N,Y,2.0,843.94,1,Unpossessed,392,3369.33,1,Semi-Urban,1,233479.96,124967.31,1
C-4944,Humberto Lightford,M,18,2821.6,Low,Working,Laborers,Semi-Urban,106231.91,313.9,Y,N,2.0,724.02,1,Active,280,2821.6,1,Rural,1,147857.08,74362.34,1
C-8374,Leeanna Mast,F,59,2222.435,Low,Working,Laborers,Semi-Urban,41712.0,220.3,Y,Y,2.0,736.12,0,Inactive,798,2223.25,3,Semi-Urban,1,59030.06,29198.4,1
C-22960,Jackson Moret,M,43,1272.75,Low,Working,Cooking staff,Semi-Urban,73422.53,302.37,N,N,1.0,662.61,0,Active,532,1272.75,3,Rural,1,93744.2,51395.77,1
C-16020,Felicita Bogart,F,65,2222.435,High,Pensioner,Laborers,Semi-Urban,70346.43,612.27,Y,Y,2.0,739.82,0,Unpossessed,671,2223.25,2,Rural,1,117757.6,56277.14,1
C-46969,Polly Kollar,M,43,3516.71,Low,Working,Drivers,Semi-Urban,26953.71,137.01,N,Y,1.0,623.16,0,Unpossessed,861,3516.71,4,Rural,1,33210.75,0.0,0
C-29686,Jacquelyne Borges,F,21,2222.435,Low,Commercial associate,Laborers,Semi-Urban,102682.56,566.44,N,Y,2.0,801.73,0,Unpossessed,676,2223.25,4,Urban,1,149181.47,77011.92,1
C-39633,Eilene Towne,F,61,1115.9,High,Pensioner,Laborers,Semi-Urban,104902.31,294.16,N,Y,2.0,825.09,0,Unpossessed,596,1115.9,4,Semi-Urban,0,192690.5,83921.85,1
C-44135,Dean Linen,F,57,2346.16,Low,State servant,Medicine staff,Semi-Urban,43645.37,239.34,N,Y,1.0,689.78,1,Inactive,318,2346.16,4,Semi-Urban,1,76592.01,0.0,0
C-3919,Leanne Densmore,M,18,1060.36,Low,Commercial associate,Sales staff,Semi-Urban,48847.2,189.87,N,Y,2.0,844.33,0,Inactive,555,1060.36,2,Urban,1,84337.24,34193.04,1
C-45960,Bridget Mcmunn,F,20,932.17,Low,Working,Laborers,Rural,20003.02,101.98,Y,Y,4.0,737.24,0,Unpossessed,646,932.17,4,Semi-Urban,1,36977.73,0.0,0
C-2743,Margarito Risk,F,49,2222.435,Low,Working,Managers,Semi-Urban,88063.63,440.22,Y,Y,1.0,739.82,0,Unpossessed,84,2223.25,1,Semi-Urban,1,135825.95,57241.36,1
C-37764,Carolann Razor,F,18,1510.33,Low,Working,Laborers,Semi-Urban,47927.3,194.1,N,Y,1.0,811.61,0,Active,487,1510.33,2,Semi-Urban,1,87420.37,38341.84,1
C-1336,Frances Kmetz,M,18,2533.13,Low,Working,Core staff,Semi-Urban,110636.11,654.44,Y,Y,4.0,739.82,0,Inactive,824,2533.13,1,Urban,1,133298.23,77445.28,1
C-48018,Mariko Davies,M,59,3164.82,Low,Working,Medicine staff,Rural,80455.07,279.57,N,N,2.0,836.67,0,Unpossessed,443,3164.82,2,Semi-Urban,1,127164.75,0.0,0
C-4332,Dian Jelley,M,44,1597.59,Low,Working,Laborers,Semi-Urban,139953.03,422.18,N,Y,2.0,739.82,0,Active,417,1597.59,3,Rural,1,161032.24,97967.12,1
C-27689,Nana Tarr,M,18,1351.92,Low,Working,Laborers,Semi-Urban,42229.4,516.11,N,N,2.0,683.42,0,Unpossessed,839,1351.92,2,Rural,1,51750.82,27449.11,1
C-447,Kristen Eutsler,F,23,2795.48,Low,Working,Laborers,Semi-Urban,67284.46,698.45,Y,N,3.0,655.34,0,Unpossessed,994,2795.48,2,Urban,1,75603.82,43734.9,1
C-47949,Torri Atkins,F,18,3246.48,Low,Working,Laborers,Semi-Urban,77581.65,533.83,Y,Y,2.0,729.32,1,Active,757,3246.48,3,Rural,1,147026.35,0.0,0
C-28137,Genaro Berger,M,32,2972.1,Low,Commercial associate,Managers,Urban,68109.26,744.53,N,Y,2.0,773.31,1,Unpossessed,616,2972.1,1,Semi-Urban,1,91382.85,54487.41,1
C-13694,Serafina Holladay,F,26,2574.86,Low,Working,Laborers,Semi-Urban,100384.09,379.12,N,N,3.0,739.82,1,Active,547,2574.86,3,Urban,1,156609.02,70268.86,1
C-25155,Kristen Dupler,F,31,2222.435,Low,Working,Medicine staff,Rural,160064.83,582.28,N,Y,3.0,628.16,0,Inactive,562,2223.25,3,Semi-Urban,0,194636.25,0.0,0
C-42277,Arletha Nalls,F,65,495.7,High,Pensioner,Laborers,Urban,99474.65,468.79,N,Y,2.0,770.18,0,Active,295,495.7,3,Semi-Urban,1,142250.76,0.0,0
C-9412,Wan Tibbets,M,35,2041.45,Low,Commercial associate,Drivers,Semi-Urban,128401.77,418.13,Y,N,4.0,669.61,0,Active,450,2041.45,3,Semi-Urban,1,225643.16,89881.24,1
C-34646,Gilda Rothe,M,39,1689.82,Low,Commercial associate,Laborers,Semi-Urban,12889.64,86.71,N,Y,2.0,657.43,0,Inactive,992,1689.82,3,Urban,1,18710.28,8378.27,1
C-3039,Sandee Brasfield,F,46,2232.0,Low,Working,Laborers,Semi-Urban,42195.7,282.77,Y,N,1.0,692.16,0,Unpossessed,996,2232.0,1,Urban,1,58355.21,27427.2,1
C-6630,Ned Ankrom,M,22,2545.16,Low,Working,High skill tech staff,Semi-Urban,80225.18,382.57,N,Y,2.0,615.86,0,Inactive,915,2545.16,2,Rural,0,116123.32,0.0,0
C-26140,Neoma Vitolo,M,59,1921.84,Low,Working,Core staff,Semi-Urban,108704.4,318.89,Y,N,2.0,754.56,0,Unpossessed,669,1921.84,4,Rural,1,188319.97,76093.08,1
C-37110,Geraldine Calderwood,F,24,1815.16,Low,Working,Security staff,Semi-Urban,14296.15,130.6,N,Y,2.0,674.04,0,Unpossessed,354,1815.16,3,Rural,1,24447.38,9292.5,1
C-32208,Rufus Lukes,M,20,1616.74,Low,Working,Laborers,Semi-Urban,28010.08,121.87,N,N,2.0,837.25,0,Active,979,1616.74,2,Semi-Urban,1,38403.19,21007.56,1
C-81,Raisa Dewar,F,18,1260.73,Low,Working,Core staff,Semi-Urban,22566.17,95.36,N,Y,4.0,830.19,0,Inactive,389,1260.73,2,Urban,1,27969.53,16924.63,1
C-43792,Meaghan Raminez,F,18,1924.89,Low,Commercial associate,Cooking staff,Semi-Urban,108852.68,359.82,N,Y,1.0,866.79,0,Unpossessed,969,1924.89,4,Semi-Urban,0,187738.22,92524.78,1
C-22783,Alayna Goodson,F,45,1636.73,Low,Working,Drivers,Semi-Urban,39729.98,252.27,Y,N,2.0,757.77,0,Unpossessed,701,1636.73,1,Rural,1,52416.47,31783.98,1
C-23500,Genaro Chynoweth,M,63,2098.36,Low,Working,Laborers,Semi-Urban,95041.19,423.3,N,N,3.0,832.75,0,Inactive,212,2098.36,2,Urban,1,130844.4,66528.83,1
C-42075,John Leech,M,48,2352.84,Low,Commercial associate,Laborers,Semi-Urban,61241.83,262.16,N,Y,2.0,871.68,0,Active,778,2352.84,1,Semi-Urban,0,67960.54,55117.65,1
C-18057,Sidney Mckey,M,53,1465.58,Low,Working,Core staff,Semi-Urban,72608.17,328.91,Y,Y,2.0,740.45,0,Unpossessed,353,1465.58,4,Urban,1,96617.97,47195.31,1
C-40076,Kena Alsup,F,41,2827.82,Low,Working,High skill tech staff,Semi-Urban,149727.69,418.28,N,Y,2.0,650.87,0,Active,174,2827.82,4,Urban,1,275286.04,104809.38,1
C-4909,Melinda Yarber,F,63,2518.02,High,Pensioner,Laborers,Rural,42186.13,209.28,N,Y,1.0,743.78,1,Inactive,892,2518.02,2,Rural,1,64124.0,27420.98,1
C-7609,Selena Shen,F,59,1561.04,Low,Working,Sales staff,Rural,124070.6,430.17,Y,Y,3.0,693.42,0,Inactive,953,1561.04,3,Semi-Urban,1,183272.93,80645.89,1
C-34839,Krystin Trotta,F,18,1359.85,Low,Working,Laborers,Semi-Urban,36687.91,262.74,N,N,4.0,788.7,0,Inactive,814,1359.85,2,Rural,1,40806.67,27515.93,1
C-26287,Deeann Halfacre,F,56,2426.95,Low,Working,Laborers,Semi-Urban,17531.65,201.35,N,Y,4.0,803.8,0,Active,244,2426.95,3,Semi-Urban,1,31662.05,12272.16,1
C-34860,Jocelyn Rudloff,M,62,1625.85,High,Pensioner,Laborers,Semi-Urban,66990.73,237.11,N,Y,2.0,871.89,1,Inactive,150,1625.85,3,Semi-Urban,1,81547.2,50243.05,1
C-27109,Kiyoko Boomhower,M,54,2584.13,Low,Working,Laborers,Semi-Urban,34139.98,460.48,Y,Y,4.0,746.53,0,Inactive,177,2584.13,2,Rural,1,45801.56,22190.99,1
C-30298,Kena Shoup,F,33,2139.96,Low,Working,Accountants,Semi-Urban,128078.43,507.38,N,N,3.0,809.35,0,Active,190,2139.96,3,Rural,1,225594.63,102462.74,1
C-26774,Lynn Tipping,F,29,2222.435,Low,Working,Laborers,Semi-Urban,68423.31,344.53,N,Y,2.0,755.44,0,Inactive,769,2223.25,2,Urban,1,110875.25,51317.48,1
C-5585,Sonya Malatesta,M,39,3238.29,Low,State servant,Laborers,Rural,103606.07,608.17,Y,Y,3.0,791.46,0,Inactive,890,3238.29,2,Semi-Urban,1,123855.53,72524.25,1
C-43095,Mechelle Lebron,M,59,1512.55,Low,Commercial associate,Sales staff,Rural,26035.46,125.18,N,Y,1.0,612.39,0,Unpossessed,594,1512.55,2,Semi-Urban,1,29082.71,0.0,0
C-46816,Shona Goold,M,18,3041.07,Low,Working,Laborers,Semi-Urban,24828.86,139.94,Y,Y,4.0,761.09,0,Active,985,3041.07,3,Semi-Urban,1,43208.45,0.0,0
C-17641,Desire Rinaldo,M,58,2222.435,Low,Working,Managers,Semi-Urban,20946.0,156.1,Y,N,3.0,689.33,0,Active,45,2223.25,3,Urban,1,29640.57,14662.2,1
C-48823,Lawerence Rosecrans,M,18,2161.67,Low,Working,Laborers,Semi-Urban,36870.87,202.97,N,Y,3.0,774.08,0,Unpossessed,937,2161.67,4,Semi-Urban,1,47249.06,0.0,0
C-35779,Luetta Stutts,M,26,1886.26,Low,Working,Laborers,Semi-Urban,25343.24,125.37,Y,Y,1.0,732.53,0,Unpossessed,23,1886.26,1,Semi-Urban,1,32917.89,16473.11,1
C-14309,Birgit Scull,F,56,2222.435,Low,Working,Managers,Semi-Urban,107490.83,575.95,N,N,4.0,596.38,0,Active,39,2223.25,1,Rural,0,137709.66,0.0,0
C-29474,Veta Villalta,F,18,1513.96,Low,Commercial associate,Laborers,Semi-Urban,75111.62,444.15,N,Y,3.0,762.0,0,Active,355,1513.96,1,Semi-Urban,1,113858.27,35209.395000000004,1
C-31091,Claud Sisler,F,34,3191.76,Low,State servant,Laborers,Semi-Urban,164968.8,487.14,Y,Y,2.0,846.72,0,Unpossessed,924,3191.76,4,Rural,1,218780.39,131975.04,1
C-45045,Bette Tell,M,49,1617.84,Low,Working,Laborers,Semi-Urban,48140.32,207.91,Y,Y,3.0,672.14,0,Unpossessed,200,1617.84,1,Urban,0,58539.77,0.0,0
C-9253,Marquerite Gagliano,M,65,2445.13,Low,Pensioner,Laborers,Semi-Urban,43480.23,150.92,Y,N,2.0,753.74,0,Active,268,2445.13,4,Urban,1,72960.94,34784.18,1
C-27571,Cathleen Dinkins,F,50,1621.2,Low,Working,Core staff,Semi-Urban,156379.98,495.15,Y,Y,2.0,829.83,0,Unpossessed,170,1621.2,4,Rural,1,173708.48,117284.99,1
C-11298,Minerva Emmons,F,44,1764.57,Low,Commercial associate,Laborers,Semi-Urban,63848.21,172.75,N,N,1.0,631.17,0,Active,871,1764.57,3,Semi-Urban,1,77044.95,0.0,0
C-14475,Jennell Densmore,M,51,1629.74,Low,Working,Cooking staff,Semi-Urban,40955.6,241.55,N,Y,4.0,717.89,0,Unpossessed,607,1629.74,3,Urban,1,59194.76,26621.14,1
C-6014,Pauletta Kyser,M,55,2180.99,Low,Working,Laborers,Semi-Urban,25364.92,145.98,N,N,2.0,841.27,0,Unpossessed,60,2180.99,4,Urban,1,41971.44,20291.94,1
C-39368,Xenia Oakman,M,22,1665.3,Low,Commercial associate,Laborers,Semi-Urban,70384.45,303.56,N,N,1.0,821.63,0,Active,662,1665.3,4,Semi-Urban,1,77884.78,49269.12,1
C-31280,Whitley Rothe,F,25,1214.02,Low,Working,Cooking staff,Semi-Urban,12220.14,80.93,N,Y,1.0,778.18,0,Inactive,749,1214.02,4,Rural,1,21599.09,8554.1,1
C-49060,Sybil Rubalcaba,M,18,2808.04,Low,Working,High skill tech staff,Semi-Urban,139260.4,733.77,N,Y,2.0,840.2,0,Active,926,2808.04,2,Urban,0,174544.57,0.0,0
C-5427,Pattie Goertz,M,36,1652.56,Low,Commercial associate,Security staff,Semi-Urban,44680.07,278.94,Y,Y,2.0,664.99,0,Unpossessed,183,1652.56,4,Urban,1,65021.89,29042.05,1
C-7473,Chu Pullum,F,18,2222.435,Low,Working,Core staff,Rural,50449.75,292.06,Y,N,1.0,717.56,0,Active,222,2223.25,1,Rural,1,83593.14,35314.82,1
C-13466,Walter Benito,M,23,2222.435,Low,Working,Laborers,Semi-Urban,111218.12,622.37,Y,N,2.0,727.5,0,Inactive,6,2223.25,2,Rural,1,181447.24,77852.68,1
C-31563,Jeanice Maher,F,55,2416.66,Low,Working,Laborers,Urban,57992.79,502.85,Y,Y,3.0,634.57,0,Unpossessed,368,2416.66,4,Semi-Urban,0,98080.92,0.0,0
C-28907,Kyung Vidrio,F,52,2198.98,Low,Working,Laborers,Urban,55773.18,290.2,N,Y,1.0,812.95,0,Active,832,2198.98,3,Semi-Urban,1,83894.74,39041.23,1
C-48778,Ming Gordillo,M,65,1287.81,High,Pensioner,Laborers,Semi-Urban,141451.1,427.4,N,Y,2.0,783.46,1,Active,885,1287.81,2,Semi-Urban,1,235139.05,0.0,0
C-33028,Elva Osby,M,39,2618.58,Low,Working,Laborers,Semi-Urban,95514.2,449.08,N,N,2.0,655.66,0,Inactive,229,2618.58,3,Rural,1,155104.16,62084.23,1
C-361,Nelly Thomas,M,65,1263.6,Low,Pensioner,Laborers,Rural,89769.6,359.57,N,Y,2.0,739.82,1,Active,64,1263.6,3,Urban,1,132049.14,71815.68,1
C-37251,Rosia Reich,F,32,2535.29,Low,Commercial associate,Private service staff,Urban,113360.38,532.73,N,Y,2.0,689.09,0,Active,83,2535.29,3,Rural,1,149008.94,73684.25,1
C-49019,Torri Sturdivant,M,18,1650.08,Low,Commercial associate,Laborers,Semi-Urban,21147.3,207.63,Y,Y,3.0,744.55,0,Active,160,1650.08,1,Urban,0,37950.38,0.0,0
C-35489,Jeanice Rames,M,18,1342.18,Low,Working,Core staff,Semi-Urban,36427.82,194.41,N,Y,2.0,808.22,0,Unpossessed,572,1342.18,1,Urban,1,47218.43,25499.47,1
C-24663,Lorinda Hoopes,M,64,1387.99,High,Pensioner,Laborers,Semi-Urban,30811.89,261.95,N,Y,2.0,847.71,0,Unpossessed,142,1387.99,2,Rural,1,34265.68,24649.51,1
C-44779,Luciano Osby,F,63,2148.2,High,Pensioner,Laborers,Urban,33264.97,348.36,N,Y,1.0,836.99,0,Unpossessed,665,2148.2,2,Urban,1,58455.26,0.0,0
C-15906,Desire Winner,F,18,869.13,Low,Working,High skill tech staff,Semi-Urban,12985.83,136.33,N,N,3.0,671.39,0,Active,170,869.13,4,Rural,1,23311.56,9090.08,1
C-6827,Danny Maciel,M,48,1876.96,Low,Working,Laborers,Rural,69151.57,732.23,Y,Y,5.0,712.18,0,Inactive,66,1876.96,3,Rural,1,112113.13,44948.52,1
C-14516,Lien Boruff,F,59,3089.31,Low,Working,Drivers,Semi-Urban,32365.13,372.31,N,Y,1.0,723.85,0,Unpossessed,851,3089.31,3,Rural,1,54291.07,22655.59,1
C-4995,Kiyoko Koffler,F,53,2222.435,Low,Working,Sales staff,Semi-Urban,79252.58,439.4,N,Y,2.0,740.21,0,Unpossessed,418,2223.25,1,Rural,1,103646.18,51514.18,1
C-5121,Elva Olivier,F,27,1032.93,Low,Working,Sales staff,Semi-Urban,15747.09,143.55,N,N,3.0,715.47,0,Active,688,1032.93,1,Rural,1,25876.46,11022.96,1
C-7694,Brittaney Wheeless,M,22,2684.15,Low,Commercial associate,Private service staff,Semi-Urban,88475.61,380.72,N,N,2.0,775.66,0,Inactive,524,2684.15,1,Semi-Urban,1,107301.57,61932.93,1
C-20851,Faustina Loos,M,39,2222.435,Low,Commercial associate,Medicine staff,Rural,168953.8,481.15,Y,Y,2.0,854.09,0,Inactive,880,2223.25,4,Semi-Urban,1,209769.34,118267.66,1
C-8330,Jong Kanagy,F,34,2222.435,Low,Working,Core staff,Rural,28213.63,133.93,N,N,1.0,641.59,0,Inactive,477,2223.25,2,Rural,1,39972.93,0.0,0
C-254,Joaquin Tann,M,29,1224.55,Low,Working,Security staff,Rural,118989.67,564.9,N,Y,3.0,687.01,0,Active,960,1224.55,1,Urban,1,139642.85,35209.395000000004,1
C-9243,Afton Armistead,F,57,2609.61,Low,State servant,Core staff,Semi-Urban,46005.94,216.28,N,N,2.0,623.04,0,Active,190,2609.61,3,Rural,1,61484.51,0.0,0
C-14100,Blossom Sax,F,65,2415.81,High,Pensioner,Laborers,Semi-Urban,109276.58,322.62,N,N,1.0,780.87,1,Inactive,355,2415.81,1,Semi-Urban,1,128200.6,81957.44,1
C-23653,Flora Heather,F,52,1643.37,Low,Working,Laborers,Urban,37567.02,196.58,N,N,1.0,722.36,0,Active,456,1643.37,3,Rural,1,56882.88,26296.91,1
C-2780,Opal Hice,F,34,2797.53,Low,Commercial associate,High skill tech staff,Rural,131065.05,644.84,Y,Y,2.0,670.87,0,Inactive,341,2797.53,1,Urban,1,197525.27,85192.28,1
C-32196,Sidney Dibella,M,60,984.86,Low,Working,Sales staff,Semi-Urban,72130.7,336.07,N,Y,1.0,705.11,0,Inactive,228,984.86,2,Semi-Urban,1,111444.79,46884.96,1
C-49782,Marvella Jelley,M,44,1294.09,Low,Commercial associate,Sales staff,Semi-Urban,149240.99,436.15,N,Y,4.0,789.19,0,Unpossessed,425,1294.09,2,Semi-Urban,0,190642.16,0.0,0
C-39960,Georgette Berman,F,65,1793.94,High,Pensioner,Laborers,Semi-Urban,44292.18,304.06,N,Y,4.0,599.39,0,Active,783,1793.94,2,Semi-Urban,1,69684.41,0.0,0
C-49658,Wiley Dewar,M,35,2215.53,Low,Commercial associate,Core staff,Semi-Urban,37911.5,193.09,N,Y,3.0,639.18,0,Unpossessed,619,2215.53,4,Urban,1,54323.54,0.0,0
C-11135,Elke Near,F,21,2222.435,Low,Working,Laborers,Semi-Urban,86727.34,304.23,N,Y,3.0,732.15,0,Active,777,2223.25,1,Semi-Urban,1,160989.86,60709.14,1
C-37494,Bryce Allinder,M,63,2444.74,High,Pensioner,Laborers,Semi-Urban,38716.88,301.96,N,Y,2.0,803.85,0,Active,447,2444.74,4,Semi-Urban,1,57252.06,27101.82,1
C-34301,Brinda Lablanc,M,19,3494.65,Low,Working,Laborers,Rural,125854.51,668.49,N,Y,2.0,638.13,0,Unpossessed,10,3494.65,3,Semi-Urban,0,150085.21,0.0,0
C-16712,Sid Yann,M,62,2222.435,High,Pensioner,Laborers,Semi-Urban,18898.92,375.205,N,Y,2.0,839.62,0,Active,139,2223.25,2,Rural,0,26987.31,14174.19,1
C-30095,Lore Hullinger,F,64,1710.36,High,Pensioner,Laborers,Semi-Urban,13014.98,143.32,N,Y,2.0,831.41,0,Unpossessed,696,1710.36,4,Urban,0,24335.83,10411.98,1
C-34880,Odessa Ybarbo,F,32,1114.72,Low,Working,Laborers,Semi-Urban,20500.41,206.68,N,Y,2.0,811.2,0,Unpossessed,866,1114.72,2,Urban,1,27317.76,14350.29,1
C-11882,Selena Racey,M,18,2526.17,Low,Working,Sales staff,Semi-Urban,139351.48,405.24,N,Y,2.0,713.59,0,Active,919,2526.17,3,Semi-Urban,1,194711.49,90578.46,1
C-47275,Traci Achenbach,F,65,1597.21,High,Pensioner,Laborers,Rural,38937.21,127.08,N,Y,2.0,849.36,0,Inactive,303,1597.21,4,Urban,1,49034.47,0.0,0
C-25829,Palma Romaine,F,18,2423.96,Low,Working,Managers,Semi-Urban,42611.45,222.66,Y,Y,2.0,819.08,0,Inactive,761,2423.96,1,Urban,1,70339.54,31958.59,1
C-4452,Arlen Cantor,M,18,2331.48,Low,Commercial associate,Laborers,Semi-Urban,45873.84,266.94,N,Y,3.0,622.06,0,Unpossessed,835,2331.48,1,Rural,1,59244.9,0.0,0
C-26558,Rebecka Armes,F,54,2412.49,Low,Working,Sales staff,Semi-Urban,17170.92,128.04,N,Y,2.0,668.51,1,Active,481,2412.49,2,Rural,1,24018.48,35209.395000000004,1
C-24547,Jeannette Carraway,M,62,1367.05,Low,State servant,Medicine staff,Semi-Urban,87107.92,245.94,N,Y,2.0,840.27,0,Inactive,439,1367.05,1,Urban,1,135481.15,60975.54,1
C-30872,Hilary Ardoin,M,47,2062.3,Low,Working,Laborers,Semi-Urban,25513.52,141.3,Y,Y,3.0,717.61,0,Active,240,2062.3,2,Rural,1,38246.02,16583.79,1
C-9486,Teri Neace,F,64,1526.99,Low,Working,Sales staff,Semi-Urban,80867.67,469.16,N,N,2.0,633.15,0,Unpossessed,445,1526.99,3,Semi-Urban,1,112936.47,0.0,0
C-41288,Kristen Emmons,F,18,3495.1,Low,Commercial associate,Laborers,Semi-Urban,95921.44,323.47,N,N,2.0,629.08,0,Unpossessed,427,3495.1,4,Semi-Urban,1,158814.0,0.0,0
C-34028,Melonie Newhall,F,37,2640.99,Low,Working,Accountants,Rural,43501.86,214.62,N,N,3.0,626.37,0,Inactive,505,2640.99,1,Semi-Urban,1,50698.11,0.0,0
C-29908,Candy Sisler,M,46,1621.17,Low,Working,Laborers,Semi-Urban,30676.77,345.99,N,N,1.0,687.6,0,Unpossessed,295,1621.17,3,Semi-Urban,1,42672.23,21473.74,1
C-17908,Ira Fausto,M,59,1840.68,Low,Working,Laborers,Semi-Urban,80729.1,401.14,N,Y,2.0,649.83,1,Inactive,822,1840.68,1,Urban,0,128647.2,0.0,0
C-26464,Birgit Decola,M,61,2540.79,Low,Working,Laborers,Semi-Urban,69811.58,250.88,Y,N,2.0,667.43,0,Inactive,103,2540.79,4,Semi-Urban,1,126076.59,45377.53,1
C-38108,Nobuko Tallmadge,F,59,1196.71,Low,Working,Laborers,Semi-Urban,31381.92,206.21,N,Y,2.0,688.15,1,Unpossessed,653,1196.71,1,Urban,1,55700.68,20398.25,1
C-30642,Hoyt Fifield,F,34,1579.69,Low,Working,Accountants,Semi-Urban,34049.3,393.35,N,N,1.0,768.5,0,Unpossessed,126,1579.69,4,Rural,1,44015.16,25536.98,1
C-13825,Alpha Weisman,M,60,1259.72,High,Pensioner,Laborers,Rural,136791.64,369.49,N,Y,2.0,739.82,0,Unpossessed,214,1259.72,1,Urban,1,249841.84,95754.15,1
C-37918,Phung Bittinger,F,48,1845.61,Low,Working,Laborers,Semi-Urban,78120.85,334.09,N,Y,1.0,792.15,0,Inactive,226,1845.61,2,Urban,1,119933.31,62496.68,1
C-25008,Viva Berman,M,18,2004.78,Low,Working,Laborers,Semi-Urban,95309.69,440.09,N,Y,3.0,824.34,0,Unpossessed,561,2004.78,3,Rural,1,132512.9,71482.27,1
C-20717,Hal Canup,M,54,1519.75,Low,Commercial associate,Sales staff,Semi-Urban,23485.87,181.81,N,Y,2.0,630.91,0,Active,437,1519.75,1,Rural,1,30740.03,0.0,0
C-29355,Deborah Jerome,F,20,2065.18,Low,Working,High skill tech staff,Semi-Urban,37024.91,209.7,Y,Y,3.0,719.97,0,Active,696,2065.18,4,Urban,1,54515.89,24066.19,1
C-24822,Stella Curry,F,52,1811.68,Low,Commercial associate,Managers,Semi-Urban,41104.56,232.4,Y,N,2.0,816.39,0,Unpossessed,949,1811.68,2,Urban,1,68576.46,28773.19,1
C-6100,Luetta Bruce,F,24,1015.76,Low,Working,Sales staff,Rural,24670.66,188.56,N,Y,3.0,656.64,0,Inactive,471,1015.76,1,Rural,1,33557.09,16035.93,1
C-4849,Jamey Dorner,M,20,1639.66,Low,Working,Laborers,Rural,123796.56,527.43,N,Y,2.0,739.82,0,Unpossessed,886,1639.66,4,Semi-Urban,1,159519.12,80467.76,1
